25.167535818,66,518,1449,90496,0,2400450,2744941762,0,0,TCP
25.167674670,66,518,2155,93408,0,2400450,2744941762,0,0,TCP
25.278042114,86,1,1,86400,0,2400461,2358058070,0,0,TCP
25.282238799,86,1,796,67328,0,2358058075,2400461,0,0,TCP
25.291046522,86,796,389,87488,0,2400462,2358058078,0,0,TCP
25.321564448,66,582,2683,96288,0,2400465,2744941918,0,0,TCP
25.528591096,86,1,1,86400,0,2400486,944029914,0,0,TCP
25.536780466,86,1,518,64128,0,944029928,2400486,0,0,TCP
25.538594522,1514,1429,518,64128,1428,944029930,2400486,0,0,TCP
25.541673151,86,518,1429,89280,0,2400487,944029930,0,0,TCP
25.541945114,86,518,2857,92128,0,2400487,944029930,0,0,TCP
25.542092336,86,518,4022,94976,0,2400487,944029930,0,0,TCP
25.556446670,98,1371,870,67328,0,2358058350,2400489,0,1,TCP
25.560512725,1068,389,870,67328,982,2358058354,2400489,1,0,TCP
25.562201318,86,870,1371,89440,0,2400489,2358058354,0,0,TCP
25.606447059,86,4022,598,64128,0,944029998,2400493,0,0,TCP
25.609649170,86,598,4309,97824,0,2400494,944029998,0,0,TCP
25.609924577,86,598,4596,100704,0,2400494,944029998,0,0,TCP
25.619386410,86,4596,1258,64128,0,944030011,2400494,0,0,TCP
25.668642170,86,1258,4942,103552,0,2400500,944030016,0,0,TCP
25.843974836,86,1,1,86400,0,2400518,901141030,0,0,TCP
25.847308170,86,1,518,66816,0,901141035,2400518,0,0,TCP
25.849923892,1294,1209,518,66816,1208,901141038,2400518,0,0,TCP
25.849929299,1294,2417,518,66816,1208,901141038,2400518,0,0,TCP
25.851909836,86,518,1209,88832,0,2400518,901141038,0,0,TCP
25.851985818,86,518,2417,91232,0,2400518,901141038,0,0,TCP
25.852275318,86,518,3625,93664,0,2400518,901141038,0,0,TCP
25.852421744,86,518,4712,96064,0,2400518,901141038,0,0,TCP
25.942483188,86,592,5698,98496,0,2400526,901141112,0,0,TCP
26.164572466,86,1,1,86400,0,2400550,627274281,0,0,TCP
26.168061521,86,1,518,66816,0,627274286,2400550,0,0,TCP
26.170615392,1294,1209,518,66816,1208,627274288,2400550,0,0,TCP
26.170621947,1294,2417,518,66816,1208,627274288,2400550,0,0,TCP
26.170625169,1294,3625,518,66816,1208,627274288,2400550,0,0,TCP
26.172200521,86,518,1209,88832,0,2400550,627274288,0,0,TCP
26.172356762,86,518,2417,91232,0,2400550,627274288,0,0,TCP
26.174310317,86,518,3625,93664,0,2400551,627274288,0,0,TCP
26.174524966,86,518,4833,96064,0,2400551,627274288,0,0,TCP
26.174540354,86,518,4867,96064,0,2400551,627274288,0,0,TCP
26.243811873,86,592,5865,98496,0,2400558,627274359,0,0,TCP
28.379053112,66,1,1,87616,0,2400771,1395343993,0,0,TCP
28.398830687,66,1,518,28160,0,1395344014,2400772,0,0,TCP
28.398922594,1514,1449,518,28160,1448,1395344014,2400772,0,0,TCP
28.398942872,1514,2897,518,28160,1448,1395344014,2400772,0,0,TCP
28.408575464,66,518,1449,90496,0,2400773,1395344014,0,0,TCP
28.410603038,66,518,5410,99200,0,2400774,1395344015,0,0,TCP
28.511519242,66,5410,1215,29184,0,1395344127,2400783,0,0,TCP
28.516971186,66,1720,5581,99200,0,2400785,1395344127,0,0,TCP
28.517123316,66,1720,5659,99200,0,2400785,1395344127,0,0,TCP
28.517267001,66,1720,5918,102080,0,2400785,1395344129,0,0,TCP
28.524728001,78,5918,1720,30208,0,1395344140,2400785,0,1,TCP
28.529167464,66,5918,1758,30208,0,1395344145,2400785,0,0,TCP
29.809758167,86,1,1,86400,0,2400914,3775447097,0,0,TCP
29.815601778,86,1,518,57344,0,3775447103,2400915,0,0,TCP
29.817235112,1434,1349,518,65536,1348,3775447105,2400915,0,0,TCP
29.823872500,86,518,1349,89120,0,2400915,3775447105,0,0,TCP
29.824046593,86,518,2697,91808,0,2400915,3775447105,0,0,TCP
29.824471130,1056,2697,518,65536,970,3775447113,2400915,1,0,TCP
29.916793704,86,518,3667,94496,0,2400924,3775447105,0,0,TCP
29.916803834,98,518,3667,94496,0,2400924,3775447113,0,1,TCP
29.938629834,86,1,1,86400,0,2400927,1226921486,0,0,TCP
30.044127815,66,1,1,87616,0,2400938,5053082,0,0,TCP
30.044267686,66,1,1,87616,0,2400938,4064300803,0,0,TCP
30.048804000,86,582,4195,97184,0,2400938,3775447335,0,0,TCP
30.063200278,86,1,1,86400,0,2400940,2142571,0,0,TCP
30.071175686,86,1,518,66816,0,2142581,2400940,0,0,TCP
30.074324630,86,518,1381,89184,0,2400941,2142581,0,0,TCP
30.074806723,86,518,2431,91936,0,2400941,2142581,0,0,TCP
30.085089278,1514,1449,518,65728,1448,5053201,2400938,0,0,TCP
30.098075500,66,1,518,65536,0,4064300922,2400938,0,0,TCP
30.098875000,1514,1449,518,65536,1448,4064300923,2400938,0,0,TCP
30.176116630,66,518,1449,90496,0,2400942,5053201,0,0,TCP
30.176355611,66,518,2897,93408,0,2400942,5053201,0,0,TCP
30.179801852,66,518,3386,96288,0,2400951,5053201,0,0,TCP
30.179811908,66,518,4345,96288,0,2400951,4064300923,0,0,TCP
30.179821463,66,518,4906,99200,0,2400951,4064300923,0,0,TCP
30.181809704,86,1,1,86400,0,2400951,3744394325,0,0,TCP
30.182441519,86,1,518,67072,0,1226921731,2400950,0,0,TCP
30.182801185,1514,1429,518,67072,1428,1226921731,2400950,0,0,TCP
30.182826574,1326,2857,518,67072,1240,1226921731,2400950,0,0,TCP
30.186619574,86,518,1429,89280,0,2400952,1226921731,0,0,TCP
30.187113222,86,518,2857,92128,0,2400952,1226921731,0,0,TCP
30.187314945,86,518,4097,94976,0,2400952,1226921731,0,0,TCP
30.187326926,86,518,5525,97824,0,2400952,1226921733,0,0,TCP
30.188935111,86,518,5705,100704,0,2400952,1226921733,0,0,TCP
30.189725074,86,1,1,86400,0,2400952,1615565784,0,0,TCP
30.190312982,86,1,518,64256,0,3744394335,2400952,0,0,TCP
30.190752074,1464,1379,518,64256,1378,3744394336,2400952,0,0,TCP
30.191258722,86,674,2610,94688,0,2400952,2142698,0,0,TCP
30.191334704,86,674,2684,94688,0,2400952,2142699,0,0,TCP
30.192456389,86,518,1379,89184,0,2400952,3744394336,0,0,TCP
30.192603334,86,518,2757,91936,0,2400952,3744394336,0,0,TCP
30.193333871,86,518,4097,94688,0,2400953,3744394336,0,0,TCP
30.193478834,86,518,4857,97440,0,2400953,3744394337,0,0,TCP
30.196618408,86,674,2715,94688,0,2400953,2142705,0,0,TCP
30.207160297,86,1,518,64128,0,1615565805,2400953,0,0,TCP
30.210542426,86,2715,1081,67840,0,2142720,2400953,0,0,TCP
30.211584648,1466,3931,1081,67840,1380,2142721,2400953,0,0,TCP
30.211639482,1466,6691,1081,67840,1380,2142721,2400953,0,0,TCP
30.212374241,1466,8071,1081,67840,1380,2142722,2400953,0,0,TCP
30.212390445,1466,9451,1081,67840,1380,2142722,2400953,0,0,TCP
30.212432908,1466,10831,1081,67840,1380,2142722,2400953,0,0,TCP
30.213193259,1466,12211,1081,67840,1380,2142723,2400953,0,0,TCP
30.213254759,1466,13591,1081,67840,1380,2142723,2400953,0,0,TCP
30.213272222,1466,14971,1081,67840,1380,2142723,2400953,0,0,TCP
30.213980426,1466,16351,1081,67840,1380,2142723,2400953,0,0,TCP
30.213997593,1466,17731,1081,67840,1380,2142723,2400953,0,0,TCP
30.214337241,1514,1429,518,64128,1428,1615565813,2400953,0,0,TCP
30.234135982,1466,21871,1081,67840,1380,2142744,2400953,0,0,TCP
30.258840797,1251,2857,518,64128,1165,1615565857,2400953,1,0,TCP
30.311816278,86,1081,10831,111264,0,2400955,2142722,0,0,TCP
30.312553222,86,1081,13591,116768,0,2400955,2142722,0,0,TCP
30.312566241,86,1081,16351,122304,0,2400955,2142723,0,0,TCP
30.312576093,86,1081,19111,127808,0,2400955,2142723,0,0,TCP
30.312585667,86,518,1429,89280,0,2400955,1615565813,0,0,TCP
30.312596204,86,518,2857,92128,0,2400955,1615565813,0,0,TCP
30.312654000,86,1081,20491,130560,0,2400959,2142723,0,0,TCP
30.313015945,86,518,4022,94976,0,2400964,1615565813,0,0,TCP
30.313149463,86,1081,21871,133344,0,2400964,2142724,0,0,TCP
30.313161537,86,1081,23251,136096,0,2400964,2142744,0,0,TCP
30.313171241,98,518,4022,94976,0,2400964,1615565857,0,1,TCP
30.316220019,86,6357,1115,68096,0,1226921865,2400962,0,0,TCP
30.317401630,66,1,1,87616,0,2400965,2425854995,0,0,TCP
30.317477093,66,1,1,87616,0,2400965,1089485523,0,0,TCP
30.318117889,86,1193,4908,97440,0,2400965,3744394461,0,0,TCP
30.318259074,1466,23251,1081,67840,1380,2142828,2400955,0,0,TCP
30.318257852,86,1193,4986,97440,0,2400965,3744394461,0,0,TCP
30.318270482,86,1115,6008,103552,0,2400965,1226921865,0,0,TCP
30.318276130,1466,24631,1081,67840,1380,2142828,2400955,0,0,TCP
30.318280482,86,1115,6357,106400,0,2400965,1226921865,0,0,TCP
30.318298445,1466,26011,1081,67840,1380,2142828,2400955,0,0,TCP
30.318648982,1466,27391,1081,67840,1380,2142828,2400955,0,0,TCP
30.318712371,1466,28771,1081,67840,1380,2142828,2400955,0,0,TCP
30.318718074,1466,30151,1081,67840,1380,2142828,2400955,0,0,TCP
30.319190704,86,1115,6388,106400,0,2400965,1226921865,0,0,TCP
30.319267389,86,1115,7576,109248,0,2400965,1226921865,0,0,TCP
30.319343704,86,1115,7607,109248,0,2400965,1226921865,0,0,TCP
30.319490834,1466,31531,1081,67840,1380,2142829,2400955,0,0,TCP
30.319574463,1466,32911,1081,67840,1380,2142829,2400955,0,0,TCP
30.319578074,1466,34291,1081,67840,1380,2142829,2400955,0,0,TCP
30.320392945,1466,38431,1081,67840,1380,2142830,2400955,0,0,TCP
30.321050667,86,1081,24631,138848,0,2400965,2142828,0,0,TCP
30.321086704,1466,39811,1081,67840,1380,2142831,2400964,0,0,TCP
30.321114315,1466,41191,1081,67840,1380,2142831,2400964,0,0,TCP
30.321125371,1466,42571,1081,67840,1380,2142831,2400964,0,0,TCP
30.321144000,86,1081,26011,141600,0,2400965,2142828,0,0,TCP
30.321219185,86,1081,27391,144384,0,2400965,2142828,0,0,TCP
30.327099000,86,1081,28771,147136,0,2400965,2142828,0,0,TCP
30.327182204,86,1081,30151,149888,0,2400965,2142828,0,0,TCP
30.327443185,1466,43951,1081,67840,1380,2142837,2400965,0,0,TCP
30.327545741,1466,45331,1081,67840,1380,2142837,2400965,0,0,TCP
30.327554389,86,1081,31531,152640,0,2400965,2142828,0,0,TCP
30.327566926,86,1081,32911,155424,0,2400965,2142829,0,0,TCP
30.327586500,86,1081,34291,158176,0,2400966,2142829,0,0,TCP
30.327596093,86,1081,35671,160928,0,2400966,2142829,0,0,TCP
30.327605537,86,1081,37051,163680,0,2400966,2142830,0,0,TCP
30.327614889,86,1081,38431,166464,0,2400966,2142830,0,0,TCP
30.327624389,86,1081,39811,169216,0,2400966,2142830,0,0,TCP
30.327680296,86,1081,41191,171968,0,2400966,2142831,0,0,TCP
30.327689833,86,1081,42571,174720,0,2400966,2142831,0,0,TCP
30.327826278,1466,46711,1081,67840,1380,2142837,2400965,0,0,TCP
30.328830815,86,1081,43951,177504,0,2400966,2142831,0,0,TCP
30.333587371,1466,48091,1081,67840,1380,2142843,2400965,0,0,TCP
30.333601426,1466,49471,1081,67840,1380,2142843,2400965,0,0,TCP
30.333911889,1466,50851,1081,67840,1380,2142843,2400965,0,0,TCP
30.334695611,1466,54991,1081,67840,1380,2142844,2400966,0,0,TCP
30.334733871,1466,56371,1081,67840,1380,2142844,2400966,0,0,TCP
30.336278852,66,1,1,87616,0,2400966,1193722823,0,0,TCP
30.336577871,86,1081,45331,180256,0,2400966,2142837,0,0,TCP
30.338201963,66,1,518,66816,0,2425855018,2400966,0,0,TCP
30.338494889,66,1,518,66816,0,1089485545,2400966,0,0,TCP
30.340935889,1466,1401,518,66816,1400,2425855021,2400966,0,0,TCP
30.340941741,1466,2801,518,66816,1400,2425855021,2400966,0,0,TCP
30.341195963,1466,1401,518,66816,1400,1089485548,2400966,0,0,TCP
30.341201982,1466,2801,518,66816,1400,1089485548,2400966,0,0,TCP
30.346918833,1494,743,4906,99200,1428,2400967,4064300923,0,0,TCP
30.346939685,1494,2171,4906,99200,1428,2400967,4064300923,0,0,TCP
30.346975833,86,1081,46711,183008,0,2400967,2142837,0,0,TCP
30.347466574,86,1081,48091,185760,0,2400967,2142837,0,0,TCP
30.347704222,86,1081,49471,188544,0,2400968,2142843,0,0,TCP
30.347714296,86,1081,50851,191296,0,2400968,2142843,0,0,TCP
30.347859889,86,1081,52231,194048,0,2400968,2142843,0,0,TCP
30.347884056,86,1081,53611,196800,0,2400968,2142844,0,0,TCP
30.347893778,86,1081,54991,199584,0,2400968,2142844,0,0,TCP
30.348094333,86,1081,56371,202336,0,2400968,2142844,0,0,TCP
30.348104408,86,1081,57751,205088,0,2400968,2142844,0,0,TCP
30.348126148,86,1081,58415,207840,0,2400968,2142844,0,0,TCP
30.348157352,66,518,1401,90400,0,2400968,2425855021,0,0,TCP
30.348475241,66,518,4813,98816,0,2400968,2425855021,0,0,TCP
30.348487426,66,518,4201,96000,0,2400968,1089485548,0,0,TCP
30.348497111,66,518,4814,98816,0,2400968,1089485548,0,0,TCP
30.349399611,86,4986,1231,64256,0,3744394494,2400960,0,0,TCP
30.359289611,66,1,518,64768,0,1193722857,2400967,0,0,TCP
30.362750278,1514,1449,518,64768,1448,1193722861,2400967,0,0,TCP
30.374235778,66,4906,644,65536,0,4064301199,2400966,0,0,TCP
30.391246259,86,7607,1146,68096,0,1226921940,2400967,0,0,TCP
30.393361796,66,5233,743,65536,0,4064301218,2400967,0,0,TCP
30.393426370,66,5271,4084,64512,0,4064301218,2400967,0,0,TCP
30.437118593,1191,2897,518,64768,1125,1193722935,2400967,1,0,TCP
30.441547519,124,5774,1231,64256,38,3744394587,2400960,1,0,TCP
30.448325185,66,518,4022,96288,0,2400978,1193722861,0,0,TCP
30.448477519,66,4084,5565,104992,0,2400978,4064301236,0,0,TCP
30.448837889,78,518,4022,96288,0,2400978,1193722935,0,1,TCP
30.448852185,98,1231,5812,100192,0,2400978,3744394566,0,0,TCP
30.450526389,98,5812,1231,64256,0,3744394596,2400973,0,1,TCP
30.453460074,744,598,4022,94976,658,2400979,1615565857,1,0,TCP
30.454430500,86,4022,598,64128,0,1615566053,2400975,0,0,TCP
30.454619963,86,4596,1256,64128,0,1615566053,2400975,0,0,TCP
30.456220204,86,1256,4309,97824,0,2400979,1615566053,0,0,TCP
30.456333389,86,1256,4596,100704,0,2400979,1615566053,0,0,TCP
30.459934593,1514,4596,1256,64128,1428,1615566058,2400975,0,0,TCP
30.459962556,1514,6024,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460006000,1514,7452,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460013778,1514,8880,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460032315,1514,10308,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460036019,1514,11736,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460047037,1514,13164,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460050241,1514,14592,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460063852,1514,16020,1256,64128,1428,1615566058,2400975,0,0,TCP
30.460067593,1514,17448,1256,64128,1428,1615566058,2400975,0,0,TCP
30.461416519,66,4022,598,64768,0,1193722959,2400978,0,0,TCP
30.461994037,1514,18876,1256,64128,1428,1615566060,2400975,0,0,TCP
30.464157796,1514,21732,1256,64128,1428,1615566062,2400975,0,0,TCP
30.464211296,1514,23160,1256,64128,1428,1615566062,2400975,0,0,TCP
30.465870093,86,1256,6024,103552,0,2400979,1615566058,0,0,TCP
30.466179778,86,1256,7452,106400,0,2400979,1615566058,0,0,TCP
30.466199056,86,1256,8880,109248,0,2400980,1615566058,0,0,TCP
30.466209130,86,1256,10308,112128,0,2400980,1615566058,0,0,TCP
30.466219722,86,1256,11736,114976,0,2400980,1615566058,0,0,TCP
30.466223111,98,24588,1256,64128,0,1615566065,2400979,0,1,TCP
30.466301907,1514,24588,1256,64128,1428,1615566065,2400979,0,0,TCP
30.466306648,1514,26016,1256,64128,1428,1615566065,2400979,0,0,TCP
30.466574907,86,1256,13164,117824,0,2400980,1615566058,0,0,TCP
30.466602982,86,1256,14592,120672,0,2400980,1615566058,0,0,TCP
30.466615037,86,1256,16020,123552,0,2400980,1615566058,0,0,TCP
30.466625630,86,1256,17448,126400,0,2400980,1615566058,0,0,TCP
30.466636278,86,1256,18876,129248,0,2400980,1615566058,0,0,TCP
30.466721741,86,1256,20304,132096,0,2400980,1615566060,0,0,TCP
30.466883370,86,1256,21732,134976,0,2400980,1615566060,0,0,TCP
30.466897296,86,1256,23160,137824,0,2400980,1615566062,0,0,TCP
30.466979556,86,1256,24588,140672,0,2400980,1615566062,0,0,TCP
30.468442648,1514,27444,1256,64128,1428,1615566067,2400979,0,0,TCP
30.469319722,66,598,4596,102080,0,2400980,1193722961,0,0,TCP
30.469464630,86,1256,26016,143520,0,2400980,1615566065,0,0,TCP
30.469556148,86,1256,27444,146400,0,2400980,1615566065,0,0,TCP
30.470159500,86,1256,28872,149248,0,2400980,1615566067,0,0,TCP
30.470393315,86,1256,30300,152096,0,2400980,1615566067,0,0,TCP
30.472421315,1514,30300,1256,64128,1428,1615566071,2400979,0,0,TCP
30.472462111,1514,31728,1256,64128,1428,1615566071,2400979,0,0,TCP
30.473443278,1514,33156,1256,64128,1428,1615566072,2400979,0,0,TCP
30.473464926,1514,34584,1256,64128,1428,1615566072,2400979,0,0,TCP
30.474921352,86,1256,31728,154944,0,2400981,1615566071,0,0,TCP
30.475066000,86,1256,33156,157824,0,2400981,1615566071,0,0,TCP
30.475273889,86,1256,34584,160672,0,2400981,1615566072,0,0,TCP
30.475286000,86,1256,36012,163520,0,2400981,1615566072,0,0,TCP
30.475600037,1514,36012,1256,64128,1428,1615566074,2400980,0,0,TCP
30.475625593,1514,37440,1256,64128,1428,1615566074,2400980,0,0,TCP
30.476972574,86,1256,37440,166368,0,2400981,1615566074,0,0,TCP
30.477285259,86,1256,38868,169248,0,2400981,1615566074,0,0,TCP
30.477686074,1514,38868,1256,64128,1428,1615566076,2400980,0,0,TCP
30.477703907,1514,40296,1256,64128,1428,1615566076,2400980,0,0,TCP
30.479231796,86,1256,40296,172096,0,2400981,1615566076,0,0,TCP
30.479372074,86,1256,41724,174944,0,2400981,1615566076,0,0,TCP
30.482872611,66,3386,743,65600,0,5053600,2400973,0,0,TCP
30.483855482,1514,5076,1224,65728,1448,5053600,2400973,0,0,TCP
30.483870852,1514,6524,1224,65728,1448,5053600,2400973,0,0,TCP
30.483906426,1514,7972,1224,65728,1448,5053600,2400973,0,0,TCP
30.483910741,1514,9420,1224,65728,1448,5053600,2400973,0,0,TCP
30.483940278,1514,10868,1224,65728,1448,5053600,2400973,0,0,TCP
30.483944074,1514,12316,1224,65728,1448,5053600,2400973,0,0,TCP
30.483949796,1514,13764,1224,65728,1448,5053600,2400973,0,0,TCP
30.483982852,1514,15212,1224,65728,1448,5053600,2400973,0,0,TCP
30.483986463,1514,16660,1224,65728,1448,5053600,2400973,0,0,TCP
30.483989315,1514,18108,1224,65728,1448,5053600,2400973,0,0,TCP
30.495568389,66,5565,4164,64512,0,4064301320,2400978,0,0,TCP
30.576352778,66,1224,7972,107872,0,2400991,5053600,0,0,TCP
30.576608296,66,1224,16660,125248,0,2400991,5053600,0,0,TCP
30.576620352,66,1224,20545,133952,0,2400991,5053600,0,0,TCP
30.611508000,1514,21993,1224,65728,1448,5053728,2400991,0,0,TCP
30.655027167,66,23637,1262,65728,0,5053772,2400991,0,0,TCP
30.659563833,1042,4814,592,66816,976,1089485866,2400969,1,0,TCP
30.663168537,1042,4813,592,66816,976,2425855343,2400968,1,0,TCP
30.700603241,304,41724,1256,64128,218,1615566299,2400981,1,0,TCP
30.714618963,78,592,5790,101600,0,2401004,1089485866,0,0,TCP
30.714647759,78,592,5789,101600,0,2401004,2425855343,0,0,TCP
30.714867148,98,1256,41942,177792,0,2401004,1615566299,0,0,TCP
30.746164944,66,1262,23637,142624,0,2401008,5053728,0,0,TCP
32.248000999,66,1,1,87616,0,2401158,2479643224,0,0,TCP
32.265329740,66,1,518,65024,0,2479643244,2401158,0,0,TCP
32.266121425,1514,1449,518,65024,1448,2479643245,2401158,0,0,TCP
32.266149110,1514,2897,518,65024,1448,2479643245,2401158,0,0,TCP
32.400055499,66,518,1449,90496,0,2401173,2479643245,0,0,TCP
32.400211758,66,518,4817,99200,0,2401173,2479643245,0,0,TCP
32.581707740,66,4817,518,65024,0,2479643561,2401173,0,1,TCP
32.581992610,66,4817,518,65024,0,2479643561,2401173,0,1,TCP
32.607393647,66,4817,1239,64512,0,2479643586,2401193,0,0,TCP
32.608892980,66,1239,5075,102080,0,2401194,2479643587,0,0,TCP
32.609037906,66,1239,5153,102080,0,2401194,2479643587,0,0,TCP
32.609996147,66,1277,5731,104992,0,2401194,2479643588,0,0,TCP
32.623101758,66,5731,1277,64512,0,2479643602,2401194,0,0,TCP
33.356129739,86,1,1,86400,0,2401269,1226924901,0,0,TCP
33.360419554,86,1,518,67072,0,1226924908,2401269,0,0,TCP
33.360687721,1514,1429,518,67072,1428,1226924909,2401269,0,0,TCP
33.360703017,1326,2857,518,67072,1240,1226924909,2401269,0,0,TCP
33.362732350,86,518,1429,89280,0,2401269,1226924909,0,0,TCP
33.362806906,86,518,2857,92128,0,2401269,1226924909,0,0,TCP
33.365592998,86,518,4097,94976,0,2401270,1226924909,0,0,TCP
33.365737035,86,518,5525,97824,0,2401270,1226924910,0,0,TCP
33.365874258,86,518,5705,100704,0,2401270,1226924910,0,0,TCP
33.376960313,86,1137,7262,109248,0,2401271,1226924920,0,0,TCP
33.380743443,86,7262,1203,68096,0,1226924929,2401271,0,0,TCP
33.424003813,1494,4164,5565,104992,1428,2401275,4064301320,0,0,TCP
33.424583795,1494,5592,5565,104992,1428,2401275,4064301320,0,0,TCP
33.449040776,1494,7834,5565,104992,1428,2401278,4064301320,0,0,TCP
33.452764646,1494,9262,5565,104992,1428,2401278,4064301320,0,0,TCP
33.459089961,66,1,1,87616,0,2401279,765784289,0,0,TCP
33.462793072,66,1,518,57344,0,765784294,2401279,0,0,TCP
33.466016258,66,518,1449,90496,0,2401280,765784296,0,0,TCP
33.466726221,66,518,2127,93408,0,2401280,765784296,0,0,TCP
33.471201091,66,5565,7020,64512,0,4064304296,2401275,0,0,TCP
33.499599924,66,5817,11504,64512,0,4064304324,2401278,0,0,TCP
33.526957202,66,11504,6069,110784,0,2401285,4064304312,0,0,TCP
33.547225258,66,1,1,87616,0,2401288,1182824629,0,0,TCP
33.548007832,66,582,2655,96288,0,2401288,765784378,0,0,TCP
33.588435609,1514,1449,518,65728,1448,1182824672,2401288,0,0,TCP
33.590421183,66,518,1449,90496,0,2401292,1182824672,0,0,TCP
33.590739924,66,518,2897,93408,0,2401292,1182824672,0,0,TCP
33.590884461,66,518,3382,96288,0,2401292,1182824672,0,0,TCP
33.791974794,66,644,3624,99200,0,2401312,1182824873,0,0,TCP
33.830109387,66,644,3668,99200,0,2401316,1182824911,0,0,TCP
33.962787239,86,1,1,86400,0,2401329,3345888613,0,0,TCP
33.970117498,86,1,518,66816,0,3345888622,2401330,0,0,TCP
33.970567942,1294,1209,518,66816,1208,3345888622,2401330,0,0,TCP
33.970577146,1294,2417,518,66816,1208,3345888622,2401330,0,0,TCP
33.985976387,1167,3625,518,66816,1081,3345888638,2401330,1,0,TCP
34.002774072,86,518,1209,88832,0,2401333,3345888622,0,0,TCP
34.002931035,86,518,2417,91232,0,2401333,3345888622,0,0,TCP
34.003147072,86,518,3625,93664,0,2401333,3345888622,0,0,TCP
