0.000012185,86,518,3625,2927,0,0,0,0,TCP
0.000264556,86,518,4861,3002,0,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.002885852,66,518,1449,2828,0,0,0,0,TCP
0.000148370,66,1033,9066,3371,0,0,0,0,TCP
0.001679222,54,518,2921,2920,0,0,0,0,TCP
0.000380444,60,6815,3610,5962,0,0,0,0,TCP
0.000138852,66,518,2155,2919,0,0,0,0,TCP
0.000034778,60,7173,8928,5768,0,0,0,0,TCP
0.006787370,86,1,518,501,0,0,0,0,TCP
0.000042352,1514,1429,518,501,1428,0,0,0,TCP
0.043460186,86,1258,4942,3236,0,0,0,0,TCP
0.036900111,66,1,2,2050,0,0,0,0,TCP
0.001674426,54,802,951,258,0,0,0,0,TCP
0.002027574,66,518,5410,3100,0,0,0,0,TCP
0.009130796,66,5410,1215,114,0,0,0,0,TCP
0.000000000,75,1,1,258,1,0,0,0,TCP
0.006248240,86,1,2,501,0,0,0,0,TCP
0.001148093,94,0,1,64704,0,0,0,0,TCP
0.006631666,86,518,1349,2785,0,0,0,0,TCP
0.000424537,1056,2697,518,8,970,1,0,0,TCP
0.035501926,74,0,1,65535,0,0,0,0,TCP
0.001522463,86,582,4195,3037,0,0,0,0,TCP
0.000238981,66,518,2897,2919,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.003446241,66,518,3386,3009,0,0,0,0,TCP
0.000009555,66,518,4906,3100,0,0,0,0,TCP
0.001357444,86,1,1,2700,0,0,0,0,TCP
0.000015777,1466,3931,1081,265,1380,0,0,0,TCP
0.000038685,1466,6691,1081,265,1380,0,0,0,TCP
0.000734759,1466,8071,1081,265,1380,0,0,0,TCP
0.000061500,1466,13591,1081,265,1380,0,0,0,TCP
0.053744870,86,518,1429,2790,0,0,0,0,TCP
0.000419741,86,518,4022,2968,0,0,0,0,TCP
0.002823907,74,0,1,65535,0,0,0,0,TCP
0.000022315,1466,26011,1081,265,1380,0,0,0,TCP
0.000009352,86,1081,38431,5202,0,0,0,0,TCP
0.000024870,1514,1449,518,506,1448,0,0,0,TCP
0.000027963,1514,6024,1256,501,1428,0,0,0,TCP
0.012554611,66,4022,598,506,0,0,0,0,TCP
0.002128351,1514,21732,1256,501,1428,0,0,0,TCP
0.000309685,86,1256,7452,3325,0,0,0,0,TCP
0.000012055,86,1256,16020,3861,0,0,0,0,TCP
0.000085463,86,1256,20304,4128,0,0,0,0,TCP
0.000082260,86,1256,24588,4396,0,0,0,0,TCP
0.000002852,1514,18108,1224,1027,1448,0,0,0,TCP
0.002186056,54,1,1,2738,0,0,0,0,TCP
0.006539982,60,5042,676,16382,0,0,0,0,TCP
0.001682778,54,676,5384,3194,0,0,0,0,TCP
0.133898630,66,518,1449,2828,0,0,0,0,TCP
0.037395889,60,1,2,2053,0,0,0,0,TCP
0.000015296,1326,2857,518,131,1240,0,0,0,TCP
0.000074556,86,518,2857,2879,0,0,0,0,TCP
0.000137223,86,518,5705,3147,0,0,0,0,TCP
0.000041852,1514,1449,518,1027,1448,0,0,0,TCP
0.002198351,66,644,3624,3100,0,0,0,0,TCP
0.001535519,86,1,1,2700,0,0,0,0,TCP
0.001177000,86,1,1,2700,0,0,0,0,TCP
0.001917203,86,592,5802,3078,0,0,0,0,TCP
0.000008278,1514,1449,518,506,1448,0,0,0,TCP
0.003708426,66,518,1449,2828,0,0,0,0,TCP
0.000276741,66,518,2897,2919,0,0,0,0,TCP
0.018826000,66,1160,5587,3100,0,0,0,0,TCP
0.001277148,54,1097,4842,3194,0,0,0,0,TCP
0.160503019,66,6632,1198,114,0,0,0,0,TCP
0.000197019,66,5731,1569,126,0,0,0,0,TCP
0.003525370,1514,5731,1569,126,1448,0,0,0,TCP
0.000144444,66,518,2801,2913,0,0,0,0,TCP
0.078387537,60,1581,1605,16381,0,0,0,0,TCP
0.123706037,54,1634,1610,255,0,0,0,0,TCP
0.117573167,66,518,1449,2828,0,0,0,0,TCP
0.000028815,1514,17343,3679,126,1448,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.000147296,66,3679,22072,4367,0,0,0,0,TCP
0.036076092,66,5048,644,110,0,0,0,0,TCP
0.013699259,66,1,518,17,0,0,0,0,TCP
0.000036260,1514,1449,518,168,1448,0,0,0,TCP
0.000157037,66,4817,743,17,0,0,0,0,TCP
0.000018926,1514,27771,1387,17,1448,0,0,0,TCP
0.001103740,1514,42251,1387,17,1448,0,0,0,TCP
0.001305259,66,1387,69763,7353,0,0,0,0,TCP
0.000713871,1514,79899,1387,17,1448,0,0,0,TCP
0.000689352,1514,94379,1387,17,1448,0,0,0,TCP
0.000017500,1514,95827,1387,17,1448,0,0,0,TCP
0.000622722,1514,108859,1387,17,1448,0,0,0,TCP
0.004476834,66,9533,29577,5000,0,0,0,0,TCP
0.005425593,66,29615,8897,126,0,0,0,0,TCP
0.001613056,66,9533,30225,5091,0,0,0,0,TCP
0.000081482,66,12268,32601,5453,0,0,0,0,TCP
0.001624481,66,2236,4366,3100,0,0,0,0,TCP
0.005718481,66,1,1,2738,0,0,0,0,TCP
0.002512815,86,518,1209,2776,0,0,0,0,TCP
0.000199130,86,518,4484,3002,0,0,0,0,TCP
0.001349333,66,1224,3606,3009,0,0,0,0,TCP
0.013764945,66,14669,33753,5634,0,0,0,0,TCP
0.004633111,66,2833,4680,3100,0,0,0,0,TCP
0.000018908,66,19337,34963,5815,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.006720667,94,0,1,64260,0,0,0,0,TCP
0.000026519,1514,1429,518,501,1428,0,0,0,TCP
