12.084088789,86,29,27,3229,0,2509009,548626466,0,0,TCP
12.098336363,1514,1,1,16383,1428,134301927,2477725,0,0,TCP
12.098435419,86,2347,1,16383,0,134301928,2477725,0,0,TCP
12.217719678,86,32,2347,3236,0,2509018,134301927,0,0,TCP
12.228376030,86,2348,33,16383,0,134302059,2509018,0,0,TCP
12.312776604,86,33,2348,3236,0,2509035,134301928,0,0,TCP
12.327276252,86,1,1,86400,0,2509038,134302154,0,0,TCP
12.348050307,86,518,142,87488,0,2509040,134302173,0,0,TCP
12.406759696,86,142,569,4194816,0,134302237,2509040,0,0,TCP
12.469273603,86,142,1111,4194304,0,134302300,2509046,0,0,TCP
84.190050968,66,1,1,3100,0,2511890,1905656004,0,0,TCP
84.190222005,66,1,1,2771,0,2511890,3127917328,0,0,TCP
84.190381542,86,1,1,2767,0,2511890,2557996880,0,0,TCP
84.190714116,86,1,1,2767,0,2511890,2557999240,0,0,TCP
84.191021098,66,1,1,3009,0,2511890,19532640,0,0,TCP
84.191102672,66,1,1,2771,0,2511890,2194379656,0,0,TCP
84.191300950,66,1,1,5181,0,2511890,1556518663,0,0,TCP
84.194253264,66,1,2,8,0,19852310,2511890,0,0,TCP
84.196861913,66,2,2,3009,0,2511891,19852310,0,0,TCP
84.236300616,66,1,1,87616,0,2511895,1068580248,0,0,TCP
84.240860968,66,1,1,87616,0,2511895,4273222183,0,0,TCP
84.252568246,66,1,518,69632,0,1068580266,2511895,0,0,TCP
84.253665487,1514,1449,518,69632,1448,1068580267,2511895,0,0,TCP
84.253703894,1514,2897,518,69632,1448,1068580267,2511895,0,0,TCP
84.255854987,66,518,1449,90496,0,2511897,1068580267,0,0,TCP
84.256820987,66,518,2897,93408,0,2511897,1068580267,0,0,TCP
84.256898450,66,518,4817,99200,0,2511897,1068580267,0,0,TCP
84.260463561,86,1,1,86400,0,2511897,2982355154,0,0,TCP
84.268103357,66,1,1,87616,0,2511898,3831881080,0,0,TCP
84.274301598,86,1,616,64128,0,2982355169,2511898,0,0,TCP
84.277962098,86,616,271,87488,0,2511899,2982355170,0,0,TCP
84.279325153,66,4817,644,69632,0,1068580293,2511898,0,0,TCP
84.282486653,66,644,5144,102080,0,2511899,1068580293,0,0,TCP
84.286771672,86,271,696,64128,0,2982355182,2511899,0,0,TCP
84.293067042,1514,1449,518,43008,1448,4273222237,2511896,0,0,TCP
84.295737505,66,1,518,65024,0,3831881110,2511898,0,0,TCP
84.295899857,66,518,1449,90496,0,2511901,4273222237,0,0,TCP
84.295998894,66,518,2897,93408,0,2511901,4273222237,0,0,TCP
84.296077042,66,518,3527,96288,0,2511901,4273222237,0,0,TCP
84.296630653,1514,1449,518,65024,1448,3831881111,2511898,0,0,TCP
84.296657987,1514,2897,518,65024,1448,3831881111,2511898,0,0,TCP
84.298502061,66,518,1449,90496,0,2511901,3831881111,0,0,TCP
84.298796450,66,518,2897,93408,0,2511901,3831881111,0,0,TCP
84.298873394,66,518,4345,96288,0,2511901,3831881111,0,0,TCP
84.299414450,66,518,4817,99200,0,2511901,3831881111,0,0,TCP
84.308657227,1514,1236,4817,99200,1448,2511902,3831881111,0,0,TCP
84.326741820,86,696,558,88544,0,2511904,2982355182,0,0,TCP
84.331592542,66,4817,644,65024,0,3831881146,2511902,0,0,TCP
84.331850283,66,5144,743,65024,0,3831881146,2511902,0,0,TCP
84.334212079,66,2867,5182,102080,0,2511904,3831881146,0,0,TCP
84.336638468,66,5224,2867,64512,0,3831881151,2511902,0,0,TCP
84.342061153,66,2905,5687,104992,0,2511905,3831881152,0,0,TCP
84.346591746,66,598,3685,96288,0,2511906,4273222288,0,0,TCP
84.401814338,66,5687,2905,64512,0,3831881216,2511905,0,0,TCP
84.610952023,66,5687,3551,64512,0,3831881425,2511930,0,0,TCP
84.613031857,66,3551,6335,107872,0,2511932,3831881426,0,0,TCP
85.334623042,66,1,1,2771,0,2512004,2194379656,1,0,TCP
85.868872912,1514,3551,6335,107872,1448,2512035,3831881426,0,0,TCP
85.893735671,66,6335,4999,64512,0,3831882708,2512035,0,0,TCP
85.897215930,66,6335,5231,64512,0,3831882712,2512035,0,0,TCP
85.897224726,66,6335,5869,64512,0,3831882712,2512042,0,0,TCP
85.897248578,66,6335,5869,64512,0,3831882712,2512042,0,1,TCP
85.899556226,66,5869,6983,110784,0,2512061,3831882712,0,0,TCP
85.903944967,66,5869,7467,113664,0,2512061,3831882713,0,0,TCP
86.933474041,66,1,1,2771,0,2512164,2194379656,1,0,TCP
