0.000036981,1294,0,0,0,TCP
0.000711834,98,0,1,0,TCP
0.001443056,74,0,0,0,TCP
0.001110907,78,0,1,0,TCP
0.000000000,55,0,0,0,TCP
0.000025315,1514,0,0,0,TCP
0.002197723,98,0,1,0,TCP
0.043460186,86,0,0,0,TCP
0.002233741,86,0,0,0,TCP
0.000214649,86,0,0,0,TCP
0.005055018,78,0,1,0,TCP
0.001148093,94,0,0,0,TCP
0.000010130,98,0,1,0,TCP
0.000000000,94,0,0,0,TCP
0.000015777,1466,0,0,0,TCP
0.000734759,1466,0,0,0,TCP
0.000155296,98,0,1,0,TCP
0.002701759,74,0,0,0,TCP
0.001673019,86,0,0,0,TCP
0.007190185,66,0,0,0,TCP
0.000009500,86,0,0,0,TCP
0.001840223,86,0,0,0,TCP
0.000009685,66,0,0,0,TCP
0.000024870,1514,0,0,0,TCP
0.000512704,78,0,1,0,TCP
0.001674204,98,0,1,0,TCP
0.001600241,86,0,0,0,TCP
0.000053500,1514,0,0,0,TCP
0.000003389,98,0,1,0,TCP
0.000082260,86,0,0,0,TCP
0.000312685,86,0,0,0,TCP
0.092347889,66,0,0,0,TCP
0.000012056,66,0,0,0,TCP
0.043512426,66,0,0,0,TCP
0.001332148,1514,0,0,0,TCP
0.013975797,74,0,0,0,TCP
0.013243778,66,0,1,0,TCP
0.000284870,66,0,1,0,TCP
0.000640129,74,0,1,0,TCP
0.038286130,60,0,0,0,TCP
0.014555555,54,0,1,0,TCP
0.003023241,86,0,0,0,TCP
0.000579982,1494,0,0,0,TCP
0.024280648,1494,0,0,0,TCP
0.001558981,66,0,0,0,TCP
0.036031945,74,0,0,0,TCP
0.001419204,66,0,0,0,TCP
0.000346796,98,0,1,0,TCP
0.002088611,86,0,0,0,TCP
0.002591981,94,0,0,0,TCP
0.000042722,1514,0,0,0,TCP
0.003525370,1514,0,0,0,TCP
0.133126037,66,0,1,0,TCP
0.000028815,1514,0,0,0,TCP
0.000506352,66,0,0,0,TCP
0.000277167,66,0,0,0,TCP
0.000318333,78,0,1,0,TCP
