1.021068518,1362,1,0,0,TCP
0.037649407,74,1,0,0,TCP
34.692103720,60,0,0,0,TCP
26.112559892,131,1,0,0,TCP
0.039892092,66,1,0,0,TCP
0.220035518,143,1,0,0,TCP
0.464268445,143,1,0,0,TCP
0.895818406,143,1,0,0,TCP
1.759992129,143,1,0,0,TCP
0.283587444,66,1,0,0,TCP
0.028049407,143,1,0,0,TCP
77.185524991,91,1,0,0,TCP
0.007485926,60,0,0,0,TCP
120.834596539,87,1,0,0,TCP
0.258982074,143,1,0,0,TCP
0.008422352,66,0,0,0,TCP
0.122594259,66,0,0,0,TCP
0.013600944,709,1,0,0,TCP
0.164865945,86,0,0,0,TCP
0.000000000,74,0,0,0,TCP
0.000332463,54,0,0,0,TCP
0.146292667,54,0,0,0,TCP
0.067867945,86,1,0,0,TCP
0.280341592,66,1,0,0,TCP
0.417542185,97,1,0,0,TCP
0.037782907,54,0,0,0,TCP
0.021592500,86,1,0,0,TCP
0.059230333,86,1,0,0,TCP
0.232017111,110,1,0,0,TCP
0.001827463,1474,0,0,0,TCP
0.463943796,110,1,0,0,TCP
0.928118407,110,1,0,0,TCP
0.023367000,86,1,0,0,TCP
0.216106111,149,1,0,0,TCP
0.436331444,149,1,0,0,TCP
1.856025591,110,1,0,0,TCP
0.002158241,1514,0,0,0,TCP
0.863845074,149,1,0,0,TCP
0.031525259,86,1,0,0,TCP
0.215676315,149,1,0,0,TCP
0.444097592,149,1,0,0,TCP
0.258728426,86,1,0,0,TCP
0.202874148,86,1,0,0,TCP
0.209867166,86,1,0,0,TCP
0.650498962,110,1,0,0,TCP
0.281467185,115,1,0,0,TCP
0.312651741,115,1,0,0,TCP
0.296771518,97,1,0,0,TCP
0.007551019,93,1,0,0,TCP
0.314030851,93,1,0,0,TCP
0.609371036,115,1,0,0,TCP
0.090480148,97,1,0,0,TCP
3.713119183,110,1,0,0,TCP
0.481573685,93,1,0,0,TCP
0.221151945,97,1,0,0,TCP
0.894548500,86,0,0,0,TCP
0.264228093,144,1,0,0,TCP
3.520029017,110,1,0,0,TCP
0.032988574,86,1,0,0,TCP
0.221869666,117,1,0,0,TCP
0.432035130,117,1,0,0,TCP
7.807040533,110,1,0,0,TCP
0.903992481,117,1,0,0,TCP
0.301382889,100,1,0,0,TCP
1.728069295,117,1,0,0,TCP
1.007419499,74,1,0,0,TCP
1.996451480,74,1,0,0,TCP
4.062454998,74,1,0,0,TCP
0.301644685,107,1,0,0,TCP
0.305032425,228,1,0,0,TCP
0.001848241,54,0,0,0,TCP
0.000636852,66,0,0,0,TCP
0.001656667,66,0,0,0,TCP
0.013631204,66,0,0,0,TCP
0.000034000,571,1,0,0,TCP
0.000027482,1514,0,0,0,TCP
0.001907518,86,0,0,0,TCP
7.967694199,74,1,0,0,TCP
0.040641648,66,0,0,0,TCP
0.000018204,1514,0,0,0,TCP
0.000990981,1514,0,0,0,TCP
0.002184445,1514,0,0,0,TCP
0.000008963,1514,0,0,0,TCP
0.000590111,66,0,0,0,TCP
0.221648148,66,1,0,0,TCP
0.218150018,66,1,0,0,TCP
0.488245037,66,1,0,0,TCP
0.001099945,60,0,0,0,TCP
0.000074352,54,0,0,0,TCP
0.832428833,66,1,0,0,TCP
0.023909241,86,1,0,0,TCP
0.220699870,86,1,0,0,TCP
0.215883630,86,1,0,0,TCP
0.289642296,696,1,0,0,TCP
0.151400685,293,1,0,0,TCP
0.130354055,1514,1,0,0,TCP
0.000145278,86,0,0,0,TCP
0.045289815,66,0,0,0,TCP
0.000224907,520,1,0,0,TCP
0.125897111,1514,1,0,0,TCP
0.000013834,1514,1,0,0,TCP
0.000034852,1514,0,0,0,TCP
0.000015667,1514,0,0,0,TCP
1.786000777,66,1,0,0,TCP
0.271195945,243,1,0,0,TCP
0.000020777,86,0,0,0,TCP
0.010554445,187,1,0,0,TCP
0.000015685,86,0,0,0,TCP
0.010023649,66,0,0,0,TCP
0.001067260,66,0,0,0,TCP
0.101491167,109,1,0,0,TCP
0.000342574,66,0,0,0,TCP
0.206335611,1034,1,0,0,TCP
0.001933296,78,0,0,0,TCP
0.006763130,66,0,0,0,TCP
0.005063148,66,0,0,0,TCP
0.001257723,86,0,0,0,TCP
0.000150277,86,0,0,0,TCP
0.018968241,1284,1,0,0,TCP
0.046632704,117,1,0,0,TCP
0.000075444,86,0,0,0,TCP
0.013986038,1514,0,0,0,TCP
0.000075407,86,0,0,0,TCP
3.569023220,66,1,0,0,TCP
0.000003222,1434,0,0,0,TCP
0.000044889,1434,0,0,0,TCP
0.000056482,1434,0,0,0,TCP
0.000003148,1434,0,0,0,TCP
0.000003166,1434,0,0,0,TCP
0.000071833,1434,0,0,0,TCP
0.000038574,1434,0,0,0,TCP
0.019403815,586,1,0,0,TCP
0.000016482,86,0,0,0,TCP
0.000016018,86,0,0,0,TCP
0.000003407,1434,0,0,0,TCP
0.000002926,1434,0,0,0,TCP
0.000003277,1434,0,0,0,TCP
0.000297574,86,0,0,0,TCP
0.000004259,1434,0,0,0,TCP
0.000016444,86,0,0,0,TCP
0.000003389,1434,0,0,0,TCP
0.000016815,86,0,0,0,TCP
0.000015888,86,0,0,0,TCP
0.000042333,1434,0,0,0,TCP
0.000028834,1434,0,0,0,TCP
0.000003871,1434,0,0,0,TCP
0.000061352,1434,0,0,0,TCP
0.000006926,1434,0,0,0,TCP
0.000003685,1434,0,0,0,TCP
0.000048834,86,0,0,0,TCP
0.000050667,1434,0,0,0,TCP
0.000029463,1434,0,0,0,TCP
0.000044277,1434,0,0,0,TCP
0.000003278,1434,0,0,0,TCP
0.000002871,1434,0,0,0,TCP
0.242594407,551,1,0,0,TCP
0.479000463,551,1,0,0,TCP
1.080425759,341,1,0,0,TCP
0.010377796,844,1,0,0,TCP
-0.000000833,86,0,0,0,TCP
0.000006241,1434,0,0,0,TCP
0.000007888,1434,0,0,0,TCP
0.000006055,1434,0,0,0,TCP
0.000006352,1434,0,0,0,TCP
0.000021592,86,0,0,0,TCP
0.000020537,86,0,0,0,TCP
-0.000000963,86,0,0,0,TCP
0.283599500,181,1,0,0,TCP
0.000028018,1434,0,0,0,TCP
0.010074648,795,1,0,0,TCP
0.303010722,714,1,0,0,TCP
0.000009370,86,0,0,0,TCP
0.000039537,1434,0,0,0,TCP
0.000003222,1434,0,0,0,TCP
0.000009852,86,0,0,0,TCP
0.000008593,86,0,0,0,TCP
0.000009722,281,1,0,0,TCP
-0.000000203,86,0,0,0,TCP
0.000009371,86,0,0,0,TCP
0.000012759,86,0,0,0,TCP
0.000009556,86,0,0,0,TCP
0.045766351,86,1,0,0,TCP
0.000009833,86,0,0,0,TCP
0.101275574,117,1,0,0,TCP
0.000009482,86,0,0,0,TCP
0.000000000,74,0,0,0,TCP
0.000013907,1434,0,0,0,TCP
0.000039852,1434,0,0,0,TCP
0.000003297,1434,0,0,0,TCP
0.000003667,1434,0,0,0,TCP
0.000045148,1434,0,0,0,TCP
0.000049759,1434,0,0,0,TCP
0.000010407,86,0,0,0,TCP
0.300512351,107,1,0,0,TCP
0.568268148,104,1,0,0,TCP
0.312568408,107,1,0,0,TCP
0.000015000,86,0,0,0,TCP
0.000009555,86,0,0,0,TCP
0.000270537,1434,1,0,0,TCP
0.000004797,1434,0,0,0,TCP
0.000668019,1434,1,0,0,TCP
0.000041426,1434,1,0,0,TCP
0.000003741,1434,1,0,0,TCP
0.000029685,1434,1,0,0,TCP
0.000003870,1434,1,0,0,TCP
0.000003093,1434,1,0,0,TCP
0.000028185,1434,1,0,0,TCP
0.000003500,1434,1,0,0,TCP
0.000002944,1434,1,0,0,TCP
0.000005037,1434,1,0,0,TCP
0.000012723,1434,1,0,0,TCP
0.003050759,1434,1,0,0,TCP
0.000028778,1434,1,0,0,TCP
0.000003703,1434,1,0,0,TCP
0.000019574,1434,1,0,0,TCP
0.000004278,1434,1,0,0,TCP
0.000024797,1434,1,0,0,TCP
0.000004370,1434,1,0,0,TCP
0.000014926,1434,1,0,0,TCP
0.000018648,1434,1,0,0,TCP
0.000016870,1434,1,0,0,TCP
0.000027871,1434,1,0,0,TCP
0.000003703,1434,1,0,0,TCP
0.000016297,1434,1,0,0,TCP
0.000006296,1434,1,0,0,TCP
0.000020518,1434,1,0,0,TCP
0.000003556,1434,1,0,0,TCP
0.000021259,1434,1,0,0,TCP
0.000003759,1434,1,0,0,TCP
0.000020056,1434,1,0,0,TCP
0.000003556,1434,1,0,0,TCP
0.000017851,1434,1,0,0,TCP
0.000171204,1434,1,0,0,TCP
0.000034741,1434,1,0,0,TCP
0.000004129,1434,1,0,0,TCP
0.000023723,1434,1,0,0,TCP
0.000003759,1434,1,0,0,TCP
0.000049407,1434,1,0,0,TCP
0.000003648,1434,1,0,0,TCP
0.000002760,1434,1,0,0,TCP
0.000012111,1434,1,0,0,TCP
0.000077426,98,0,0,0,TCP
0.000002796,1434,0,0,0,TCP
0.000004074,1434,0,0,0,TCP
0.000023408,1434,0,0,0,TCP
0.000004204,1434,0,0,0,TCP
0.000016981,1434,0,0,0,TCP
0.000032111,1434,0,0,0,TCP
0.992514592,829,1,0,0,TCP
0.087251241,835,1,0,0,TCP
0.000235092,86,0,0,0,TCP
0.000003019,1434,0,0,0,TCP
0.000005870,1434,0,0,0,TCP
0.000009759,86,0,0,0,TCP
0.000003092,1434,0,0,0,TCP
0.000042037,1434,0,0,0,TCP
0.000038111,1434,1,0,0,TCP
0.000009740,98,0,0,0,TCP
0.000009518,86,0,0,0,TCP
0.000002796,1434,0,0,0,TCP
0.000003796,1434,0,0,0,TCP
0.000003408,1434,0,0,0,TCP
0.000003333,1434,0,0,0,TCP
0.000069667,1434,0,0,0,TCP
0.000153851,86,0,0,0,TCP
0.000036204,1434,0,0,0,TCP
0.000344000,1434,0,0,0,TCP
0.000003704,1434,0,0,0,TCP
0.000029575,1434,0,0,0,TCP
0.000003537,1434,0,0,0,TCP
0.000009685,86,0,0,0,TCP
0.000009574,86,0,0,0,TCP
0.152212314,184,1,0,0,TCP
0.000009593,86,0,0,0,TCP
0.000009796,86,0,0,0,TCP
0.000009408,86,0,0,0,TCP
0.000006074,1434,0,0,0,TCP
0.000004185,1434,0,0,0,TCP
0.000004037,1434,0,0,0,TCP
0.000297981,1434,0,0,0,TCP
0.000052870,1434,0,0,0,TCP
0.000031945,1434,0,0,0,TCP
0.000003000,1434,0,0,0,TCP
0.000003056,1434,0,0,0,TCP
0.000060315,1434,0,0,0,TCP
0.000003667,1434,0,0,0,TCP
0.000002889,1434,0,0,0,TCP
0.000100481,1434,0,0,0,TCP
0.000003185,1434,0,0,0,TCP
0.000052037,1434,0,0,0,TCP
0.000010093,86,0,0,0,TCP
0.000006796,1434,0,0,0,TCP
0.000009907,86,0,0,0,TCP
0.000009556,86,0,0,0,TCP
0.000039315,1434,0,0,0,TCP
0.000009648,86,0,0,0,TCP
0.000009611,86,0,0,0,TCP
0.002092519,1434,0,0,0,TCP
0.000031185,1434,0,0,0,TCP
0.000058037,1434,0,0,0,TCP
0.000018649,86,0,0,0,TCP
0.000009889,86,0,0,0,TCP
0.000009314,86,0,0,0,TCP
0.000020537,1434,0,0,0,TCP
0.000005685,1434,0,0,0,TCP
0.000019945,86,0,0,0,TCP
0.000017241,1434,0,0,0,TCP
0.000027815,1434,0,0,0,TCP
0.000016000,1434,0,0,0,TCP
0.000015463,1434,0,0,0,TCP
0.000013351,1434,0,0,0,TCP
0.000009630,86,0,0,0,TCP
0.000073241,86,0,0,0,TCP
0.000009815,86,0,0,0,TCP
0.000316463,86,0,0,0,TCP
0.000028297,1434,0,0,0,TCP
0.000018611,1434,0,0,0,TCP
0.000009685,86,0,0,0,TCP
0.000003129,1434,0,0,0,TCP
0.000464056,86,0,0,0,TCP
0.000028315,1434,0,0,0,TCP
0.000009796,86,0,0,0,TCP
0.002115925,1434,0,0,0,TCP
0.000009481,86,0,0,0,TCP
0.000009389,86,0,0,0,TCP
0.000011963,86,0,0,0,TCP
0.229759685,100,1,0,0,TCP
0.849334722,1514,1,0,0,TCP
0.013630463,1514,1,0,0,TCP
0.000168889,764,1,0,0,TCP
16.030750990,74,1,0,0,TCP
0.000934148,1514,0,0,0,TCP
0.000463074,1514,0,0,0,TCP
6.985211810,66,1,0,0,TCP
0.234429408,100,1,0,0,TCP
0.061044555,54,0,0,0,TCP
0.110771685,66,1,0,0,TCP
14.101508881,66,1,0,0,TCP
120.323183335,91,1,0,0,TCP
0.001360371,66,0,0,0,TCP
0.301436240,228,1,0,0,TCP
0.001669889,1514,0,0,0,TCP
120.834475576,87,1,0,0,TCP
0.000009462,66,0,0,0,TCP
0.081862908,60,0,0,0,TCP
0.234912222,159,1,0,0,TCP
0.000021796,1494,0,0,0,TCP
44.768268695,1474,0,0,0,TCP
0.111725445,1092,1,0,0,TCP
0.000576037,1474,1,0,0,TCP
0.030686908,66,0,0,0,TCP
0.538945630,387,1,0,0,TCP
0.033981222,86,0,0,0,TCP
0.006933333,54,0,0,0,TCP
0.011674870,66,0,0,0,TCP
0.000021611,1514,0,0,0,TCP
0.000096722,66,0,0,0,TCP
0.003638907,1514,0,0,0,TCP
0.000004741,1514,0,0,0,TCP
28.198876576,66,1,0,0,TCP
0.003321334,94,0,0,0,TCP
0.035969870,86,1,0,0,TCP
0.029379426,86,1,0,0,TCP
0.032563111,86,1,0,0,TCP
0.110904519,66,1,0,0,TCP
0.004500574,66,0,0,0,TCP
0.308174204,780,1,0,0,TCP
0.105002092,74,0,0,0,TCP
45.010220417,75,0,0,0,TCP
0.550587222,804,1,0,0,TCP
0.002499444,66,0,0,0,TCP
0.996674055,74,1,0,0,TCP
1.020731684,74,1,0,0,TCP
0.001164223,94,0,0,0,TCP
0.026851537,124,1,0,0,TCP
0.000477796,515,1,0,0,TCP
0.107335926,105,1,0,0,TCP
0.000143204,66,0,0,0,TCP
0.022015555,1514,1,0,0,TCP
0.115747741,1494,1,0,0,TCP
0.123788593,1494,1,0,0,TCP
0.000079222,1025,1,0,0,TCP
0.066058815,66,0,0,0,TCP
0.002052796,54,0,0,0,TCP
0.167268426,66,0,0,0,TCP
0.000632426,66,0,0,0,TCP
0.038637704,54,0,0,0,TCP
0.001933352,66,0,0,0,TCP
0.008739630,66,0,0,0,TCP
0.193635277,826,1,0,0,TCP
0.057068018,54,0,0,0,TCP
0.290888370,844,1,0,0,TCP
0.053681037,856,1,0,0,TCP
0.223622852,884,1,0,0,TCP
0.098918463,1004,1,0,0,TCP
0.028046555,1004,1,0,0,TCP
0.196034685,1004,1,0,0,TCP
0.120072037,117,1,0,0,TCP
0.106098259,54,1,0,0,TCP
0.258651611,107,1,0,0,TCP
0.211599037,117,1,0,0,TCP
0.342867685,54,0,0,0,TCP
0.089116722,117,1,0,0,TCP
0.331083537,111,1,0,0,TCP
0.188114926,111,1,0,0,TCP
0.337688481,111,1,0,0,TCP
0.304856574,100,1,0,0,TCP
0.099277704,100,1,0,0,TCP
0.274814241,100,1,0,0,TCP
0.410146500,1514,1,0,0,TCP
0.045636260,1514,1,0,0,TCP
0.000016444,1514,0,0,0,TCP
0.195762037,105,1,0,0,TCP
0.024408686,223,1,0,0,TCP
0.350363777,262,1,0,0,TCP
0.027231741,60,1,0,0,TCP
0.221098278,78,1,0,0,TCP
0.520146278,223,1,0,0,TCP
0.298510907,97,1,0,0,TCP
0.430989481,78,1,0,0,TCP
0.024113574,66,1,0,0,TCP
0.005229796,93,1,0,0,TCP
0.129967722,90,1,0,0,TCP
0.911966314,78,1,0,0,TCP
0.387729852,1198,1,0,0,TCP
0.299996796,392,1,0,0,TCP
0.256663833,115,1,0,0,TCP
0.053215463,144,1,0,0,TCP
1.728083333,78,1,0,0,TCP
0.286981722,97,1,0,0,TCP
0.021939889,228,1,0,0,TCP
0.000791481,86,1,0,0,TCP
0.000588186,86,1,0,0,TCP
0.000297760,86,1,0,0,TCP
0.013905630,86,1,0,0,TCP
0.144062352,117,1,0,0,TCP
0.148854481,117,1,0,0,TCP
0.257909499,117,1,0,0,TCP
0.228576241,117,1,0,0,TCP
0.004120278,86,1,0,0,TCP
0.021517612,86,0,0,0,TCP
0.161176111,86,1,0,0,TCP
0.159424945,86,1,0,0,TCP
0.051705314,86,1,0,0,TCP
0.066145741,86,1,0,0,TCP
0.253262500,844,1,0,0,TCP
0.008350333,856,1,0,0,TCP
0.252362685,86,1,0,0,TCP
3.455970109,78,1,0,0,TCP
0.225138593,159,1,0,0,TCP
0.125936537,159,1,0,0,TCP
0.123620592,66,1,0,0,TCP
0.368417537,86,1,0,0,TCP
0.284101611,129,1,0,0,TCP
0.107130797,66,1,0,0,TCP
0.151847629,1474,0,0,0,TCP
0.150198703,1474,1,0,0,TCP
0.011751907,1474,1,0,0,TCP
0.001567185,1474,1,0,0,TCP
0.000422352,1474,1,0,0,TCP
0.001550722,1474,1,0,0,TCP
0.003047093,1474,1,0,0,TCP
0.001379277,1271,1,0,0,TCP
0.121246241,1474,1,0,0,TCP
0.039800148,1514,1,0,0,TCP
0.101327352,1514,1,0,0,TCP
0.247615407,1014,1,0,0,TCP
0.250990703,107,1,0,0,TCP
0.042565204,66,1,0,0,TCP
0.001165370,54,0,0,0,TCP
0.164045537,143,1,0,0,TCP
0.048005389,66,1,0,0,TCP
0.228081537,66,1,0,0,TCP
0.465808907,91,1,0,0,TCP
7.104107662,78,1,0,0,TCP
0.298600630,97,1,0,0,TCP
0.008550445,93,1,0,0,TCP
0.001200629,1514,0,0,0,TCP
0.492883870,105,1,0,0,TCP
0.217551537,884,1,0,0,TCP
0.436797259,223,1,0,0,TCP
0.097436630,1004,1,0,0,TCP
0.030871982,1004,1,0,0,TCP
0.198792851,1004,1,0,0,TCP
0.326308222,91,1,0,0,TCP
0.050373908,87,1,0,0,TCP
0.098661277,91,1,0,0,TCP
0.296573518,66,1,0,0,TCP
0.770483647,872,1,0,0,TCP
0.136520019,110,1,0,0,TCP
0.065927851,114,1,0,0,TCP
0.142895945,110,1,0,0,TCP
0.380614333,1292,1,0,0,TCP
0.326950259,97,1,0,0,TCP
0.090543592,114,1,0,0,TCP
0.258639593,115,1,0,0,TCP
0.052372685,144,1,0,0,TCP
0.256673148,228,1,0,0,TCP
0.306965518,429,1,0,0,TCP
0.232563555,1471,1,0,0,TCP
0.211838259,243,1,0,0,TCP
0.051862463,109,1,0,0,TCP
0.043002648,66,1,0,0,TCP
0.008275315,143,1,0,0,TCP
0.246670130,66,1,0,0,TCP
0.194028259,143,1,0,0,TCP
0.073756908,66,1,0,0,TCP
0.138039222,54,0,0,0,TCP
0.316156055,223,1,0,0,TCP
0.299284593,844,1,0,0,TCP
0.213507926,844,1,0,0,TCP
0.134215130,856,1,0,0,TCP
0.185973870,66,1,0,0,TCP
0.167680870,66,1,0,0,TCP
0.206953000,143,1,0,0,TCP
0.295331259,97,1,0,0,TCP
0.000000000,94,0,0,0,TCP
0.009819814,93,1,0,0,TCP
0.208486500,86,1,0,0,TCP
0.207109203,86,1,0,0,TCP
0.206968167,86,1,0,0,TCP
0.256780926,86,1,0,0,TCP
0.000000000,94,0,0,0,TCP
0.306756130,66,1,0,0,TCP
0.379154073,66,1,0,0,TCP
0.209391852,86,1,0,0,TCP
0.209333537,86,1,0,0,TCP
0.209469222,86,1,0,0,TCP
0.466915870,66,1,0,0,TCP
0.221196907,86,1,0,0,TCP
0.094172444,66,1,0,0,TCP
0.202023593,86,1,0,0,TCP
0.205687499,66,1,0,0,TCP
0.007568574,86,1,0,0,TCP
0.007998334,86,1,0,0,TCP
0.012885981,86,1,0,0,TCP
0.002422277,86,0,0,0,TCP
0.245730037,90,1,0,0,TCP
0.155970334,86,1,0,0,TCP
0.109844666,66,1,0,0,TCP
0.014143092,86,1,0,0,TCP
0.014414186,86,1,0,0,TCP
0.019436204,86,1,0,0,TCP
0.242277000,107,1,0,0,TCP
0.271656185,100,1,0,0,TCP
0.028343722,100,1,0,0,TCP
0.295274130,111,1,0,0,TCP
0.120076314,112,1,0,0,TCP
0.284156111,111,1,0,0,TCP
0.000000000,74,0,0,0,TCP
0.260559852,1070,1,0,0,TCP
0.000000000,74,0,0,0,TCP
0.031094296,100,1,0,0,TCP
0.085054926,637,1,0,0,TCP
0.000127575,66,0,0,0,TCP
0.001277370,54,0,0,0,TCP
0.000196778,66,0,0,0,TCP
0.541494981,74,0,0,0,TCP
0.617453722,74,0,0,0,TCP
0.033370277,112,1,0,0,TCP
0.298463666,94,1,0,0,TCP
0.296096759,1474,1,0,0,TCP
0.304408870,74,1,0,0,TCP
0.000312723,1474,0,0,0,TCP
0.067368463,1514,1,0,0,TCP
0.206902963,1514,1,0,0,TCP
0.303628870,94,1,0,0,TCP
0.411814444,1514,1,0,0,TCP
0.145023500,94,1,0,0,TCP
