01.09.2023 08:13;124773;36832;20.0;-62;WLAN
01.09.2023 08:14;88478;15113;34.4;-63;WLAN
01.09.2023 08:16;39208;11777;36.0;-21;WLAN
01.09.2023 08:16;298230;24654;32.6;-34;WLAN
01.09.2023 08:17;156307;38589;20.0;-59;WLAN
01.09.2023 08:19;87320;18787;18.0;-58;WLAN
01.09.2023 08:22;50015;17647;24.0;-80;WLAN
01.09.2023 08:26;63125;8220;34.0;-55;WLAN
01.09.2023 08:26;12447;2079;43.1;-84;WLAN
01.09.2023 08:27;66896;14285;38.1;-45;WLAN
01.09.2023 08:27;58735;36799;180.6;-71;WLAN
01.09.2023 08:27;18740;4802;16.0;-49;WLAN
01.09.2023 08:28;12076;3945;26.0;-60;WLAN
01.09.2023 08:30;80093;14422;25.0;-57;WLAN
01.09.2023 08:30;16382;37217;81.6;-73;WLAN
01.09.2023 08:32;90006;19210;12.0;-45;WLAN
01.09.2023 08:35;7754;1562;63.6;-61;WLAN
01.09.2023 08:35;3574;14656;60.3;-79;WLAN
01.09.2023 08:36;10791;4071;94.1;-49;WLAN
01.09.2023 08:39;2472;4736;14.0;-63;WLAN
01.09.2023 08:39;57822;14342;20.0;-77;WLAN
01.09.2023 08:40;7896;1600;44.7;-58;WLAN
01.09.2023 08:41;45808;9449;35.4;-39;WLAN
01.09.2023 08:41;36390;3766;69.1;-47;WLAN
01.09.2023 08:43;29558;18362;279.0;-46;WLAN
01.09.2023 08:47;121683;30083;25.0;-60;WLAN
01.09.2023 08:49;44868;21759;22.0;-75;WLAN
01.09.2023 08:51;3177;5958;26.0;-74;WLAN
01.09.2023 08:52;89322;15566;25.0;-58;WLAN
01.09.2023 08:54;35515;12692;19.0;-31;WLAN
01.09.2023 08:55;118130;31532;30.0;-54;WLAN
01.09.2023 08:56;46522;29226;18.0;-53;WLAN
01.09.2023 08:59;52792;4952;41.0;-55;WLAN
01.09.2023 09:00;298025;21680;16.0;-53;WLAN
01.09.2023 09:03;1587;5253;14.0;-47;WLAN
01.09.2023 09:05;45140;9574;22.0;-47;WLAN
01.09.2023 09:06;18383;11479;102.0;-68;WLAN
01.09.2023 09:06;35230;18333;50.0;-52;WLAN
01.09.2023 09:07;27123;6853;30.0;-49;WLAN
01.09.2023 09:08;1878;19994;198.1;-64;WLAN
01.09.2023 09:08;185454;39361;16.0;-50;WLAN
01.09.2023 09:11;9419;8297;35.2;-41;WLAN
01.09.2023 09:12;7637;12907;36.4;-79;WLAN
01.09.2023 09:12;4822;1090;115.1;-29;WLAN
01.09.2023 09:14;161112;21709;30.0;-61;WLAN
01.09.2023 09:15;8696;7763;35.9;-41;WLAN
01.09.2023 09:19;92253;61701;43.0;-32;WLAN
01.09.2023 09:20;76288;69588;59.0;-28;WLAN
01.09.2023 09:20;4675;1082;105.7;-27;WLAN
01.09.2023 09:23;49744;9335;13.0;-63;WLAN
01.09.2023 09:26;77947;4745;140.6;-62;WLAN
01.09.2023 09:26;16312;4044;36.1;-49;WLAN
01.09.2023 09:31;43360;30779;78.4;-64;WLAN
01.09.2023 09:32;5337;5687;93.1;-60;WLAN
01.09.2023 09:34;53534;12370;40.0;-49;WLAN
01.09.2023 09:35;74875;15970;37.6;-62;WLAN
01.09.2023 09:36;6985;17118;62.0;-55;WLAN
01.09.2023 09:36;254438;49073;29.2;-49;WLAN
01.09.2023 09:37;200992;52594;11.0;-57;WLAN
01.09.2023 09:39;78796;30754;25.0;-51;WLAN
01.09.2023 09:40;7;733;124.1;-93;WLAN
01.09.2023 09:40;7485;10616;16.0;-83;WLAN
01.09.2023 09:41;35938;6356;30.0;-40;WLAN
01.09.2023 09:41;63086;803;403.0;-62;WLAN
01.09.2023 09:42;26973;17924;23.0;-39;WLAN
01.09.2023 09:42;124806;27078;16.0;-59;WLAN
01.09.2023 09:43;10720;7499;25.0;-97;WLAN
01.09.2023 09:43;62295;42167;14.0;-59;WLAN
01.09.2023 09:46;4310;7660;40.6;-34;WLAN
01.09.2023 09:46;89878;10578;14.0;-52;WLAN
01.09.2023 09:46;11983;7299;43.5;-38;WLAN
01.09.2023 09:48;24534;4481;16.0;-70;WLAN
01.09.2023 09:49;46635;8415;31.6;-54;WLAN
01.09.2023 09:50;65255;1927;43.5;-73;WLAN
01.09.2023 09:50;41777;7553;34.1;-58;WLAN
01.09.2023 09:50;191628;25992;34.2;-60;WLAN
01.09.2023 09:56;14304;4484;43.5;-38;WLAN
01.09.2023 09:58;28132;9501;125.0;-57;WLAN
01.09.2023 09:59;17021;34240;163.5;-60;WLAN
01.09.2023 10:00;32409;6429;33.0;-78;WLAN
01.09.2023 10:01;200748;43239;12.0;-48;WLAN
01.09.2023 10:05;24971;4170;40.1;-72;WLAN
01.09.2023 10:06;26436;8085;33.0;-77;WLAN
01.09.2023 10:06;46255;4963;50.0;-60;WLAN
01.09.2023 10:07;27592;2474;30.0;-35;WLAN
01.09.2023 10:07;25892;22519;30.0;-31;WLAN
01.09.2023 10:10;10332;6655;17.0;-95;WLAN
01.09.2023 10:11;12102;8337;38.8;-78;WLAN
01.09.2023 10:17;13684;6436;42.8;-38;WLAN
01.09.2023 10:18;37279;4522;30.0;-72;WLAN
01.09.2023 10:19;138324;28355;8.0;-78;WLAN
01.09.2023 10:20;12711;10601;45.1;-74;WLAN
01.09.2023 10:20;48582;10793;18.0;-48;WLAN
01.09.2023 10:20;2271;9159;44.7;-53;WLAN
01.09.2023 10:20;137744;30616;30.0;-43;WLAN
01.09.2023 10:21;22910;31253;49.2;-61;WLAN
01.09.2023 10:23;3531;1940;73.5;-54;WLAN
01.09.2023 10:25;2375;5161;59.9;-53;WLAN
01.09.2023 10:25;108225;29326;13.0;-34;WLAN
01.09.2023 10:26;13740;4519;36.0;-36;WLAN
01.09.2023 10:26;160990;65218;27.0;-47;WLAN
01.09.2023 10:27;202018;23222;39.9;-61;WLAN
01.09.2023 10:29;61169;28850;32.3;-38;WLAN
01.09.2023 10:29;36247;9395;14.0;-74;WLAN
01.09.2023 10:32;32811;7931;159.9;-78;WLAN
01.09.2023 10:33;530526;105673;5.0;-45;WLAN
01.09.2023 10:33;29992;6609;33.4;-62;WLAN
01.09.2023 10:35;13282;4748;153.2;-63;WLAN
01.09.2023 10:35;13782;2909;35.1;-56;WLAN
01.09.2023 10:37;338;1499;639.5;-54;WLAN
01.09.2023 10:37;80836;15100;32.9;-52;WLAN
01.09.2023 10:38;4310;869;20.0;-68;WLAN
01.09.2023 10:38;29680;14143;35.3;-46;WLAN
01.09.2023 10:39;15405;10859;30.0;-85;WLAN
01.09.2023 10:39;9636;13720;38.6;-76;WLAN
01.09.2023 10:40;7093;402;26.0;-67;WLAN
01.09.2023 10:42;86486;14215;20.0;-68;WLAN
01.09.2023 10:44;46364;4966;50.5;-65;WLAN
01.09.2023 10:45;29702;23520;32.8;-52;WLAN
01.09.2023 10:47;30161;24605;36.8;-52;WLAN
01.09.2023 10:49;5659;960;51.4;-85;WLAN
01.09.2023 10:49;2705;2536;40.0;-60;WLAN
01.09.2023 10:52;17755;7532;42.0;-49;WLAN
01.09.2023 10:52;137062;18576;15.0;-74;WLAN
01.09.2023 10:53;5669;1721;42.8;-55;WLAN
01.09.2023 10:55;73376;15189;35.4;-68;WLAN
01.09.2023 10:55;28892;12867;34.9;-56;WLAN
01.09.2023 10:56;308478;52390;11.0;-21;WLAN
01.09.2023 10:56;10781;5375;31.2;-48;WLAN
01.09.2023 10:57;87005;3629;40.0;-76;WLAN
01.09.2023 10:58;6925;6069;52.6;-39;WLAN
01.09.2023 10:59;15893;16570;51.2;-41;WLAN
01.09.2023 11:00;31718;26743;40.1;-71;WLAN
01.09.2023 11:01;56617;10312;42.4;-66;WLAN
01.09.2023 11:02;55457;15978;32.0;-46;WLAN
01.09.2023 11:03;26884;15145;41.3;-66;WLAN
01.09.2023 11:03;8672;22999;56.6;-36;WLAN
01.09.2023 11:03;4019;9172;21.0;-68;WLAN
01.09.2023 11:04;328;11654;40.7;-80;WLAN
01.09.2023 11:05;12849;21158;52.2;-55;WLAN
01.09.2023 11:06;10552;6817;101.4;-22;WLAN
01.09.2023 11:07;27498;9210;18.0;-59;WLAN
01.09.2023 11:08;6675;1245;49.5;-82;WLAN
01.09.2023 11:09;50585;569;41.5;-68;WLAN
01.09.2023 11:09;66685;555;43.6;-72;WLAN
01.09.2023 11:11;23416;5519;20.0;-72;WLAN
01.09.2023 11:13;11808;8396;32.8;-69;WLAN
01.09.2023 11:13;55940;11680;22.0;-57;WLAN
01.09.2023 11:14;66256;1103;77.1;-64;WLAN
01.09.2023 11:14;72434;4624;39.8;-71;WLAN
01.09.2023 11:15;55049;12072;36.0;-58;WLAN
01.09.2023 11:16;28776;7710;22.0;-76;WLAN
01.09.2023 11:21;4062;9187;86.4;-60;WLAN
01.09.2023 11:22;38304;18199;;-54;WLAN
01.09.2023 11:22;2253;1075;75.9;-82;WLAN
01.09.2023 11:23;28078;7687;22.0;-83;WLAN
01.09.2023 11:23;4164;9229;102.0;-58;WLAN
01.09.2023 11:23;37755;8058;16.0;-43;WLAN
01.09.2023 11:25;16522;2309;45.7;-67;WLAN
01.09.2023 11:27;20021;24549;42.1;-79;WLAN
01.09.2023 11:28;30929;24077;16.0;-70;WLAN
01.09.2023 11:32;659;681;98.1;-71;WLAN
01.09.2023 11:32;53215;7981;17.0;-43;WLAN
01.09.2023 11:34;10184;1219;43.5;-81;WLAN
01.09.2023 11:34;196;581;929.1;-33;WLAN
01.09.2023 11:34;8385;4309;47.4;-81;WLAN
01.09.2023 11:37;850;667;44.5;-47;WLAN
01.09.2023 11:37;1048;1147;48.5;-39;WLAN
01.09.2023 11:38;860;2047;48.9;-81;WLAN
01.09.2023 11:38;113627;81887;37.5;-64;WLAN
01.09.2023 11:39;149339;20230;12.0;-49;WLAN
01.09.2023 11:40;49435;8210;34.5;-62;WLAN
01.09.2023 11:41;17993;7570;30.0;-59;WLAN
01.09.2023 11:41;81013;41730;10.0;-52;WLAN
01.09.2023 11:42;34217;9827;30.0;-68;WLAN
01.09.2023 11:46;44773;737;30.0;-63;WLAN
01.09.2023 11:46;73942;17709;10.0;-72;WLAN
01.09.2023 11:46;51354;18781;45.0;-63;WLAN
01.09.2023 11:47;29701;8535;41.4;-60;WLAN
01.09.2023 11:47;8879;13058;42.5;-60;WLAN
01.09.2023 11:52;42987;16694;19.0;-67;WLAN
01.09.2023 11:53;128252;80104;37.4;-65;WLAN
01.09.2023 11:53;96400;70394;35.1;-64;WLAN
01.09.2023 11:54;82203;21211;35.1;-60;WLAN
01.09.2023 11:54;277959;45086;10.0;-42;WLAN
01.09.2023 11:56;237708;42148;16.0;-45;WLAN
01.09.2023 11:56;109281;19707;16.0;-58;WLAN
01.09.2023 11:58;8807;8175;40.0;-49;WLAN
01.09.2023 11:58;85407;11432;30.0;-48;WLAN
01.09.2023 12:00;58510;19941;32.8;-32;WLAN
01.09.2023 12:00;15889;14157;16.0;-72;WLAN
01.09.2023 12:00;4185;860;612.7;-86;WLAN
01.09.2023 12:01;3510;936;89.5;-85;WLAN
01.09.2023 12:01;45531;15788;16.0;-70;WLAN
01.09.2023 12:01;63708;937;40.0;-51;WLAN
01.09.2023 12:04;427285;49601;11.0;-41;WLAN
01.09.2023 12:07;1382;991;76.5;-81;WLAN
01.09.2023 12:10;4731;3808;85.9;-79;WLAN
01.09.2023 12:12;75741;970;40.6;-32;WLAN
01.09.2023 12:12;67123;11242;37.9;-45;WLAN
01.09.2023 12:12;11246;7702;37.0;-70;WLAN
01.09.2023 12:13;27185;10164;42.8;-73;WLAN
01.09.2023 12:13;38624;65261;55.5;-47;WLAN
01.09.2023 12:15;12350;1210;103.1;-30;WLAN
01.09.2023 12:17;41074;12504;30.2;-82;WLAN
01.09.2023 12:17;71371;18430;25.0;-58;WLAN
01.09.2023 12:20;1844;1183;47.4;-57;WLAN
01.09.2023 12:23;15032;9653;30.0;-67;WLAN
01.09.2023 12:24;288779;78011;9.0;-68;WLAN
01.09.2023 12:25;277408;47335;14.0;-33;WLAN
01.09.2023 12:26;8253;4917;31.2;-49;WLAN
01.09.2023 12:26;23772;7494;24.0;-66;WLAN
01.09.2023 12:26;40;73;83.9;-45;WLAN
01.09.2023 12:27;31176;9213;23.0;-65;WLAN
01.09.2023 12:27;117274;27757;17.0;-60;WLAN
